,2025-06-01,2025-06-02,2025-06-03,2025-06-04,2025-06-05,2025-06-06,2025-06-07,2025-06-08,2025-06-09,2025-06-10,2025-06-11,2025-06-12,2025-06-13,2025-06-14,2025-06-15,2025-06-16,2025-06-17,2025-06-18,2025-06-19,2025-06-20,2025-06-21,2025-06-22,2025-06-23,2025-06-24,2025-06-25,2025-06-26,2025-06-27,2025-06-28,2025-06-29,2025-06-30,2025-07-01,2025-07-02,2025-07-03,2025-07-04,2025-07-05,2025-07-06,2025-07-07,2025-07-08,2025-07-09,2025-07-10,2025-07-11,2025-07-12,2025-07-13,2025-07-14,2025-07-15,2025-07-16,2025-07-17,2025-07-18,2025-07-19,2025-07-20,2025-07-21,2025-07-22,2025-07-23,2025-07-24,2025-07-25,2025-07-26,2025-07-27,2025-07-28,2025-07-29,2025-07-30,2025-07-31,2025-08-01,2025-08-02,2025-08-03,2025-08-04,2025-08-05,2025-08-06,2025-08-07,2025-08-08,2025-08-09,2025-08-10,2025-08-11,2025-08-12,2025-08-13,2025-08-14,2025-08-15,2025-08-16,2025-08-17,2025-08-18,2025-08-19,2025-08-20,2025-08-21,2025-08-22,2025-08-23,2025-08-24,2025-08-25,2025-08-26,2025-08-27,2025-08-28,2025-08-29,2025-08-30,2025-08-31,2025-09-01,2025-09-02,2025-09-03,2025-09-04,2025-09-05,2025-09-06,2025-09-07,2025-09-08,2025-09-09,2025-09-10,2025-09-11,2025-09-12,2025-09-13,2025-09-14,2025-09-15,2025-09-16,2025-09-17,2025-09-18,2025-09-19,2025-09-20,2025-09-21,2025-09-22,2025-09-23,2025-09-24,2025-09-25,2025-09-26,2025-09-27,2025-09-28
Chalet Les Méandres (ex Tupilak),30,30,30,30,30,30,30,30,30,30,27,29,26,19,28,21,30,24,30,28,18,19,24,30,0,0,0,0,0,0,32,33,31,35,27,25,27,28,35,30,33,30,24,35,34,25,31,35,34,31,27,28,26,27,35,35,35,32,35,32,35,35,35,33,35,35,35,33,33,29,29,31,32,35,35,32,25,28,35,30,33,30,31,28,33,33,29,27,29,29,26,35,24,35,31,35,33,35,30,25,25,31,35,35,35,35,29,35,35,30,33,35,31,35,35,35,35,35,35,35
Gîte Michel Fagot,0,0,0,0,0,0,22,25,27,27,25,25,24,26,25,20,16,25,17,27,22,21,18,23,15,8,13,21,17,15,17,26,17,20,19,12,6,22,12,16,21,18,20,16,17,19,24,23,14,21,23,21,27,23,16,20,24,18,20,25,18,24,25,13,16,27,14,25,22,18,25,20,23,18,26,25,22,21,22,24,16,25,27,22,24,22,21,16,23,20,19,26,19,16,25,25,27,21,27,27,23,21,27,24,26,16,27,25,27,31,27,25,27,27,27,27,27,27,0,0
Refuge du Fioux,22,22,22,20,20,20,21,22,22,21,20,22,16,9,4,12,19,16,19,2,7,11,20,3,16,5,21,7,7,20,2,15,15,22,0,20,21,15,18,13,22,9,2,18,13,6,14,16,20,10,20,14,15,22,19,3,3,19,16,14,16,22,3,22,19,21,22,16,19,0,0,20,22,20,10,20,18,22,21,17,19,17,18,0,3,20,22,20,17,17,9,18,19,22,22,18,20,6,4,20,22,8,18,15,0,7,22,22,22,22,22,15,0,0,0,0,0,0,0,0
Auberge du Truc,0,0,0,0,0,0,0,0,0,15,15,0,8,15,2,0,15,15,14,9,3,7,9,1,14,12,18,15,13,3,2,11,15,0,14,11,2,14,3,13,12,13,3,13,8,8,1,0,9,10,19,7,25,16,4,0,23,14,14,7,13,0,8,18,8,5,6,13,17,1,12,15,0,20,9,7,20,16,3,6,20,15,22,10,5,13,11,11,0,3,21,14,1,0,2,4,10,15,0,4,4,11,7,13,15,15,15,13,8,0,0,0,0,0,0,0,0,0,0,0
La Ferme à Piron,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,12,12,12,0,0,9,14,0,12,9,0,3,6,0,0,0,0,0,2,1,1,2,6,8,0,1,0,0,7,0,7,2,0,7,6,12,12,6,0,0,0,14,6,12,3,2,1,9,12,11,2,3,0,2,2,12,12,12,5,0,5,2,11,12,11,8,0,1,14,0,14,12,0,2,4,4,0,0,14,6,0,1,14,14,8,4,12,0,8,11,14,14,14,14,8,8,10,10,10,0,0,0,0
Gîte les Mélèzes,0,0,0,0,0,0,0,0,0,0,0,8,10,1,4,2,5,0,0,1,0,4,1,2,0,0,3,1,4,1,0,0,4,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,4,0,2,6,0,1,6,2,0,0,4,0,6,1,0,0,0,6,0,1,7,3,0,2,5,0,4,4,2,5,0,0,0,3,0,0,0,4,0,0,8,6,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gîte le Pontet,72,72,69,72,68,60,43,67,54,72,68,61,49,43,17,31,62,50,52,27,23,12,21,64,30,38,30,30,0,11,4,37,28,8,11,2,21,35,37,56,24,10,4,0,61,35,6,0,0,16,2,29,51,55,66,21,7,27,66,22,26,30,6,8,7,32,49,30,55,22,16,19,65,38,46,36,32,5,33,53,59,37,31,18,40,27,61,45,56,38,36,37,15,39,24,36,49,17,8,34,72,54,58,48,57,41,45,70,72,48,66,72,72,70,72,72,72,72,72,72
Refuge de Nant Borrant,0,0,0,0,10,10,10,7,8,10,9,2,9,4,3,0,2,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,2,0,2,1,0,0,0,0,2,1,0,0,4,0,0,0,0,0,0,0,8,0,2,4,0,0,6,3,1,0,2,2,0,4,5,8,1,4,4,0,1,1,1,0,0,0,0,0,0,0,5,4,0,0,1,0,0,3,10,7,8,10,10,10,6,10,10,0,0,0,0,0,0,0
Refuge des Prés,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,2,11,8,16,5,1,16,16,11,10,6,5,5,0,1,9,1,12,6,8,6,0,0,0,1,1,12,0,0,8,9,4,6,11,16,6,8,16,6,0,3,16,9,4,15,12,11,6,6,4,13,10,10,11,7,4,12,16,16,16,16,3,7,8,2,14,2,10,2,8,10,12,16,16,2,0,13,6,4,14,14,16,14,16,12,14,0,7,14,0,12,13,9,16,13,8,8,16,16,16,16,16,16,16,16
Refuge de la Balme,0,0,0,0,0,0,0,0,0,0,0,0,15,20,8,6,17,31,26,22,4,0,6,9,16,2,9,1,0,1,25,1,14,1,21,0,0,0,0,0,0,0,7,16,18,0,24,7,0,26,9,15,15,1,17,8,8,1,13,19,15,10,5,23,8,20,18,20,2,28,1,6,14,28,27,21,31,1,9,18,10,17,21,15,18,4,13,32,33,0,12,28,6,20,6,26,26,26,0,25,16,25,21,9,16,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Auberge-Refuge de la Nova,0,0,0,0,0,33,59,59,28,27,45,33,10,46,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,18,16,29,33,49,49,48,47,61,61,31,0,0
Les Chambres du Soleil,26,29,29,22,0,4,16,16,24,12,22,0,2,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,3,5,0,27,21,29,27,29,0,29,29,29
Refuge des Mottets,0,0,0,0,0,0,0,0,0,12,20,13,13,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,11,9,7,8,20,10,0,0,0,0,0,0,0,0
Gîte Mermoud,0,0,0,0,0,0,10,10,10,10,10,10,10,8,10,10,10,10,8,9,0,10,10,3,0,7,4,0,3,10,10,0,10,0,0,9,10,4,0,0,0,0,2,4,8,0,0,10,0,8,6,10,0,6,8,0,4,10,10,0,4,8,0,3,6,10,0,10,4,0,10,10,10,8,3,10,0,10,6,10,0,10,1,0,8,10,10,0,3,8,0,10,10,2,0,0,4,0,10,0,10,0,10,7,0,6,0,10,0,10,10,0,10,10,10,0,10,10,10,10
Gîte d'Alpage Les Ecuries de Charamillon,0,0,0,0,0,0,19,19,19,19,19,15,19,19,19,19,18,15,17,17,15,16,11,8,10,6,14,5,19,17,15,19,8,9,8,10,13,9,8,2,6,6,8,16,16,15,10,19,17,7,15,8,14,19,18,7,12,16,9,11,11,19,19,12,10,15,17,3,16,17,7,15,7,15,17,19,19,19,13,18,16,15,15,14,9,10,17,13,16,17,19,19,19,9,12,17,17,13,4,17,13,19,17,9,19,19,17,19,14,16,16,19,0,0,0,0,0,0,0,0
Gîte Le Moulin,28,28,28,28,28,25,28,13,28,26,24,16,16,1,15,27,28,23,18,10,0,15,21,23,1,12,4,0,0,6,24,1,10,3,2,0,14,14,1,0,0,0,0,22,5,0,9,1,0,0,0,18,16,1,0,0,0,7,16,0,13,0,6,1,0,20,22,4,0,0,0,25,3,1,12,4,9,0,19,6,19,2,0,2,10,23,13,9,21,2,7,6,24,10,19,5,1,3,2,14,14,5,7,0,6,0,24,14,24,22,1,7,2,7,28,28,28,28,28,28
Auberge la Boërne,1,0,0,33,33,33,30,33,33,28,33,30,32,28,14,33,12,24,0,1,14,3,10,16,0,1,18,2,0,0,9,1,1,0,7,1,10,0,0,0,0,0,0,21,6,5,0,7,11,10,16,1,7,0,0,1,0,3,0,0,0,1,22,4,0,10,13,0,1,0,24,15,0,25,3,0,2,0,0,0,1,0,0,27,16,1,6,0,0,5,11,10,17,0,11,0,0,16,0,2,1,0,0,0,5,23,10,22,30,17,23,14,31,32,21,33,19,33,33,33
Cabane du Combal,0,0,0,0,0,0,0,0,0,0,0,0,14,8,12,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,8,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Rifugio Maison Vieille,0,0,0,0,0,0,0,0,38,34,21,36,38,28,23,21,19,0,4,31,26,16,23,1,1,22,10,21,8,18,25,2,19,22,1,11,9,4,0,3,4,1,18,0,0,5,11,8,6,17,5,13,5,1,18,21,19,4,21,1,17,30,1,10,0,0,0,24,6,24,33,25,8,0,19,36,33,19,19,0,0,25,28,32,23,0,34,13,24,0,29,10,23,17,0,0,2,33,33,21,12,11,23,32,38,29,23,4,21,38,40,40,40,0,0,0,0,0,0,0
Gite le Randonneur du Mont Blanc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,28,24,22,24,18,27,21,17,30,24,28,28,18,17,0,28,14,8,25,5,8,10,3,4,0,21,22,0,3,22,13,24,24,18,13,20,22,19,28,30,7,6,6,18,28,15,20,16,2,0,15,17,21,24,11,11,9,21,18,23,30,23,0,1,13,33,22,16,20,14,20,18,16,10,19,21,13,19,24,22,13,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rifugio Monte Bianco CAI Uget,47,26,11,0,10,29,60,34,46,46,13,39,60,60,44,42,2,15,6,50,32,32,12,0,7,5,33,24,42,42,0,8,2,14,10,25,38,0,7,5,0,16,40,18,0,7,4,26,9,33,36,0,11,3,24,23,54,32,0,8,5,6,44,46,36,3,8,0,7,28,58,13,0,3,8,0,0,8,6,0,4,4,44,25,60,37,10,7,9,49,32,37,46,5,14,5,27,7,44,17,0,11,7,42,27,41,36,6,0,16,50,46,44,46,46,23,46,0,0,0
Rifugio G. Bertone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,13,0,25,24,1,16,14,6,4,3,17,10,1,8,0,0,19,9,4,0,5,35,0,0,1,0,0,1,22,9,1,24,4,6,0,31,11,0,21,0,0,0,27,3,0,35,21,0,8,14,3,0,1,0,1,22,33,6,0,24,6,0,1,15,0,1,35,1,1,1,0,6,4,12,0,3,7,31,10,1,25,25,6,39,25,3,0,0,8,3,20,15,4,3,17,19,17,0,0,0,0,0,0,0,0
Hotel Funivia,0,0,0,0,4,2,2,10,12,12,12,14,10,6,8,12,14,12,4,12,6,2,4,8,12,12,10,10,10,12,10,4,4,0,0,2,0,6,4,6,0,0,6,10,0,6,10,0,0,10,10,0,10,10,0,0,6,6,6,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8,6,0,0,0,0,2,4,2,10,0,0,2,0,2,0,4,4,4,8,8,8,4,8,8,8,0,0,0,0,0,0,0,0
Hôtel Lavachey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Chalet Val Ferret,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gîte Alpage de La Peule,0,0,0,0,0,0,0,0,0,0,27,28,31,29,31,18,20,0,27,24,6,1,0,1,1,7,23,29,11,0,16,2,6,18,9,13,4,7,0,15,10,26,3,0,0,4,20,16,13,1,13,18,6,17,0,21,13,0,17,6,19,30,23,7,6,0,0,1,0,20,12,3,18,1,23,18,0,0,23,15,0,27,20,18,12,19,10,13,29,23,10,22,5,15,1,28,10,23,7,21,14,3,31,12,24,18,24,7,0,33,0,0,0,0,0,0,0,0,0,0
Hotel du Col de Fenêtre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14,12,35,37,17,17,20,12,7,33,25,3,0,10,1,16,17,16,3,0,0,7,16,4,3,0,4,29,0,10,17,16,1,11,1,0,16,15,21,0,28,18,6,10,33,17,4,12,16,13,14,34,15,12,14,21,4,17,14,15,7,28,14,12,16,34,31,12,29,13,27,35,16,31,24,16,26,7,3,22,2,1,0,1,9,15,9,18,0,22,0,0,0,0,0,0,0,0,0,0,0,0
Gîte La Léchère,0,27,24,27,27,25,27,25,27,27,27,23,27,25,27,25,16,11,25,18,23,25,27,25,6,7,27,27,13,19,16,21,14,23,25,9,14,2,1,25,12,1,12,11,13,14,20,8,23,23,27,20,27,27,9,23,3,13,26,0,10,6,24,26,20,16,1,26,20,27,2,27,21,27,27,0,25,27,13,23,2,23,25,0,27,21,9,12,16,27,21,27,27,27,21,21,19,0,8,3,13,27,16,12,22,23,21,27,26,27,0,27,27,27,27,27,0,0,0,0
Chalet 'Le Dolent',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,26,30,30,30,0,0,29,28,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,0,0,30,30,30,30,30,0,0,30,30,30,0,0,0,0,28,28,0,0,0,0,0,30,30,30,30,0,0,0,0,30,30,30,0,0,0
Maya-Joie,0,0,0,0,0,0,0,0,30,0,0,0,18,48,52,18,8,0,0,12,47,26,0,0,0,0,19,46,30,3,0,0,0,6,26,31,0,0,0,0,3,13,4,0,0,0,0,0,45,27,0,0,0,0,31,46,27,0,0,7,0,18,35,50,0,0,0,0,16,51,35,0,0,18,0,14,52,49,0,0,18,0,14,24,52,0,0,12,0,22,26,51,0,0,0,0,13,43,16,0,0,12,0,14,48,26,0,26,26,0,22,0,14,0,12,18,18,24,0,0
Auberge des Glaciers,0,52,52,52,52,51,49,52,52,50,52,52,51,52,52,39,28,39,39,39,34,19,30,33,37,39,32,37,26,33,16,21,10,25,16,17,6,9,14,14,32,26,23,7,46,8,33,29,22,26,7,19,5,23,21,15,28,11,38,31,31,16,39,39,35,27,21,35,20,28,35,39,36,33,30,39,15,18,33,32,25,35,20,39,35,35,39,39,39,33,34,33,39,30,39,36,31,27,4,0,15,25,25,37,32,39,37,39,39,52,50,52,52,52,52,52,52,52,52,52
Gîte de La Fouly,0,0,0,0,0,0,0,0,14,17,17,15,15,15,14,15,17,10,0,2,10,5,6,9,10,3,3,0,7,0,0,7,0,2,1,0,0,1,1,3,0,0,0,0,2,2,0,1,0,0,3,1,0,9,1,1,3,1,0,0,3,1,3,2,1,0,3,1,0,0,3,6,0,1,2,6,4,1,0,6,3,8,0,1,6,4,3,11,0,1,4,0,0,7,7,3,3,2,2,0,0,0,3,0,1,1,17,7,17,15,15,0,0,0,0,0,0,0,0,0
Hôtel Edelweiss,0,0,0,0,0,0,0,0,0,0,0,0,0,32,23,28,25,11,20,18,23,22,22,19,16,20,7,6,15,1,4,9,0,2,8,5,0,0,0,1,13,0,12,0,0,7,9,0,0,3,10,3,1,7,2,0,4,0,2,1,0,10,11,7,1,7,0,0,8,0,16,0,10,4,0,16,11,0,1,14,0,9,9,7,11,18,23,14,16,21,0,1,20,8,15,4,0,9,0,0,0,0,9,6,12,2,23,17,22,14,32,30,0,0,0,0,0,0,0,0
Pension en Plein Air,0,66,51,66,66,66,66,66,64,49,66,66,62,66,64,50,43,22,59,58,40,40,35,26,49,30,27,34,58,27,15,28,27,0,42,62,1,0,2,44,0,24,46,14,3,32,30,46,12,34,18,0,48,25,56,20,60,17,6,26,31,47,57,41,6,24,15,51,51,34,55,39,32,38,20,24,38,46,14,31,31,61,30,51,41,20,38,56,44,50,52,45,34,29,45,51,14,32,49,9,20,38,35,61,57,51,55,40,60,62,66,66,64,45,60,66,66,66,66,66
Auberge Gîte Bon Abri,57,46,42,57,57,41,41,51,42,39,57,55,39,36,56,42,10,42,42,41,47,29,15,9,27,16,24,30,36,7,2,25,16,9,44,36,3,1,39,29,6,23,4,13,0,6,50,4,27,24,5,18,23,43,33,22,15,8,5,24,45,30,4,25,32,5,44,34,33,14,30,15,37,20,37,22,44,17,32,6,50,35,29,43,39,27,31,26,46,8,53,35,33,35,53,11,40,6,38,3,22,32,26,46,35,50,42,35,39,27,55,57,57,42,41,57,57,57,57,57
Chalet La Grange,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,24,20,24,24,24,24,24,18,6,16,18,22,16,18,13,17,15,22,24,18,6,14,11,15,20,20,22,22,22,20,20,18,22,16,20,14,22,24,24,24,12,20,24,16,14,24,24,24,16,22,16,16,24,21,15,18,18,20,24,22,21,20,24,22,16,12,0,24,13,24,22,22,12,0,24,24,20,24,18,20,0,16,20,24,13,23,22,0,14,15,20,24,24,19,0,24,23,24,0,0,0,0,0,0,0
Relais d'Arpette,127,107,127,124,127,115,124,111,85,121,111,106,115,125,78,55,75,88,42,59,96,48,24,16,52,6,37,0,92,34,36,51,23,35,55,56,7,9,22,6,10,61,31,16,10,45,48,21,79,73,45,70,27,34,34,92,70,28,16,76,41,32,86,59,30,10,36,66,7,60,77,50,20,50,58,33,81,68,32,55,27,38,46,78,68,62,23,74,102,54,107,67,44,42,20,37,57,85,54,28,35,65,32,43,38,8,25,22,96,91,67,112,127,117,127,127,127,127,0,127
Hôtel du Col de la Forclaz,12,12,12,12,9,10,12,12,2,12,12,12,10,12,12,6,12,4,7,1,9,0,0,1,5,12,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,1,1,1,12,0,9,0,0,0,3,5,0,3,0,0,10,7,0,1,0,1,0,8,6,8,3,12,10,3,1,2,10,0,0,0,12,0,0,5,8,0,5,0,10,10,12,9,12,12,12,12,12,12,12,12,12
Auberge Mont-Blanc,22,22,22,22,22,22,20,10,10,22,22,22,6,22,13,6,18,14,18,0,1,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,4,0,0,0,0,0,14,1,0,0,1,1,0,4,0,0,0,0,0,14,2,2,8,7,0,0,9,6,0,0,0,0,0,0,10,0,0,0,3,10,4,16,14,12,22,17,22,18,22,22,22,0,0
La Grande Ourse,0,0,0,0,0,0,20,14,0,0,0,0,19,0,0,24,24,24,10,0,8,8,0,11,4,21,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,5,0,0,0,0,4,22,2,0,0,0,0,0,20,0,0,6,0,0,4,7,7,20,4,8,0,19,15,16,0,0,0,0,0,0,0,0,0,0,9,16,16,24,12,16,22,0,0,0,0,0,0,0
Refuge Le Peuty,23,23,23,23,23,23,15,23,20,23,20,23,18,6,21,20,21,19,12,1,17,3,0,1,7,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,4,4,2,0,0,0,12,0,0,2,3,1,0,0,1,1,3,0,0,10,11,5,19,8,17,3,19,1,1,0,1,0,0,0,2,4,4,0,13,3,18,8,23,9,22,22,23,23,23,23,23,23,23
